"ORDER
NUMBER","QUANTITY
ORDERED", PRICEEACH , SALES AMOUNT ,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,COMPANY_NAME,CITY,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10307,39,100,"7,380",Shipped,10,2004,Planes,S18_1662,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Francisca,Large
10316,27,100,"3,704",Shipped,11,2004,Planes,S18_1662,giftsbymail.co.uk,Cowes,UK,EMEA,Bennett,Helen,Medium
10327,25,100,"2,805",Resolved,11,2004,Planes,S18_1662,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Jytte,Small
10338,41,100,"5,625",Shipped,11,2004,Planes,S18_1662,Royale Belge,Charleroi,Belgium,EMEA,Cartrain,Pascale,Medium
10351,39,100,"3,881",Shipped,12,2004,Planes,S18_1662,"Stylish Desk Decors, Co.",London,UK,EMEA,Brown,Ann,Medium
10373,28,58,"1,611",Shipped,1,2005,Planes,S18_1662,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Koskitalo,Pirkko,Small
10386,25,55,"1,364",Resolved,3,2005,Planes,S18_1662,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10398,33,100,"4,215",Shipped,3,2005,Planes,S18_1662,Reims Collectables,Reims,France,EMEA,Henriot,Paul,Medium
10400,34,100,"6,434",Shipped,4,2005,Planes,S18_1662,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Medium
10416,24,100,"4,352",Shipped,5,2005,Planes,S18_1662,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Medium
10100,30,100,"5,151",Shipped,1,2003,Vintage Cars,S18_1749,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Medium
10110,42,100,"6,069",Shipped,3,2003,Vintage Cars,S18_1749,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Medium
10124,21,100,"2,856",Shipped,5,2003,Vintage Cars,S18_1749,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Small
10149,34,100,"5,375",Shipped,9,2003,Vintage Cars,S18_1749,Signal Collectibles Ltd.,Brisbane,USA,NA,Taylor,Sue,Medium
10162,29,100,"5,177",Shipped,10,2003,Vintage Cars,S18_1749,Corporate Gift Ideas Co.,San Francisco,USA,NA,Brown,Julie,Medium
10173,24,100,"3,509",Shipped,11,2003,Vintage Cars,S18_1749,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Giovanni,Medium
10182,44,100,"7,555",Shipped,11,2003,Vintage Cars,S18_1749,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Large
10193,21,100,"3,142",Shipped,11,2003,Vintage Cars,S18_1749,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Connery,Sean,Medium
10204,33,100,"5,891",Shipped,12,2003,Vintage Cars,S18_1749,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Medium
10214,30,100,"5,967",Shipped,1,2004,Vintage Cars,S18_1749,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Sommer,Mart¡n,Medium
10227,26,100,"3,713",Shipped,3,2004,Vintage Cars,S18_1749,"Saveley & Henriot, Co.",Lyon,France,EMEA,Saveley,Mary,Medium
10241,41,100,"7,597",Shipped,4,2004,Vintage Cars,S18_1749,Mini Caravy,Strasbourg,France,EMEA,Citeaux,Frederique,Large
10280,26,100,"3,669",Shipped,8,2004,Vintage Cars,S18_1749,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Paolo,Medium
10288,32,100,"5,875",Shipped,9,2004,Vintage Cars,S18_1749,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Medium
10302,43,100,"7,310",Shipped,10,2003,Vintage Cars,S18_1749,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Elizabeth,Large
10312,48,100,"8,078",Shipped,10,2004,Vintage Cars,S18_1749,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Large
10331,44,74,"3,258",Shipped,11,2004,Vintage Cars,S18_1749,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Rosa,Medium
10344,45,100,"7,650",Shipped,11,2004,Vintage Cars,S18_1749,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Large
10367,37,100,"4,704",Resolved,1,2005,Vintage Cars,S18_1749,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Medium
10379,39,100,"5,400",Shipped,2,2005,Vintage Cars,S18_1749,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10407,76,100,"14,083",On Hold,4,2005,Vintage Cars,S18_1749,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Large
10420,37,100,"5,284",In Process,5,2005,Vintage Cars,S18_1749,Souveniers And Things Co.,Chatswood,Australia,APAC,Huxley,Adrian,Medium
10108,38,82,"3,131",Shipped,3,2003,Classic Cars,S18_1889,Cruz & Sons Co.,Makati City,Philippines,Japan,Cruz,Arnold,Medium
10122,43,72,"3,112",Shipped,5,2003,Classic Cars,S18_1889,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Medium
10135,48,79,"3,807",Shipped,7,2003,Classic Cars,S18_1889,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10147,26,82,"2,142",Shipped,9,2003,Classic Cars,S18_1889,Collectables For Less Inc.,Brickhaven,USA,NA,Nelson,Allen,Small
10160,38,89,"3,365",Shipped,10,2003,Classic Cars,S18_1889,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,NA,Chandler,Michael,Medium
10170,20,63,"1,263",Shipped,11,2003,Classic Cars,S18_1889,Mini Auto Werke,Graz,Austria,EMEA,Mendel,Roland,Small
10181,22,74,"1,626",Shipped,11,2003,Classic Cars,S18_1889,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Veysel,Small
10192,45,91,"4,089",Shipped,11,2003,Classic Cars,S18_1889,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Medium
10203,45,85,"3,846",Shipped,12,2003,Classic Cars,S18_1889,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10212,20,67,"1,340",Shipped,1,2004,Classic Cars,S18_1889,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10225,47,65,"3,040",Shipped,2,2004,Classic Cars,S18_1889,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10239,46,74,"3,400",Shipped,4,2004,Classic Cars,S18_1889,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Koskitalo,Pirkko,Medium
10253,23,84,"1,930",Cancelled,6,2004,Classic Cars,S18_1889,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Elizabeth,Small
10266,33,75,"2,465",Shipped,7,2004,Classic Cars,S18_1889,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Small
10278,29,91,"2,635",Shipped,8,2004,Classic Cars,S18_1889,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Small
10287,44,82,"3,625",Shipped,8,2004,Classic Cars,S18_1889,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10300,41,92,"3,788",Shipped,10,2003,Classic Cars,S18_1889,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Keitel,Roland,Medium
10310,20,92,"1,833",Shipped,10,2004,Classic Cars,S18_1889,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Pfalzheim,Henriette,Small
10321,37,79,"2,906",Shipped,11,2004,Classic Cars,S18_1889,FunGiftIdeas.com,New Bedford,USA,NA,Benitez,Violeta,Small
10329,29,100,"2,955",Shipped,11,2004,Classic Cars,S18_1889,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Small
10342,55,65,"3,600",Shipped,11,2004,Classic Cars,S18_1889,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Medium
10363,22,100,"3,687",Shipped,1,2005,Classic Cars,S18_1889,Suominen Souveniers,Espoo,Finland,EMEA,Suominen,Kalle,Medium
10377,31,68,"2,101",Shipped,2,2005,Classic Cars,S18_1889,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Karttunen,Matti,Small
10389,49,79,"3,882",Shipped,3,2005,Classic Cars,S18_1889,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Larsson,Maria,Medium
10405,61,74,"4,509",Shipped,4,2005,Classic Cars,S18_1889,Mini Caravy,Strasbourg,France,EMEA,Citeaux,Frederique,Medium
10419,39,84,"3,273",Shipped,5,2005,Classic Cars,S18_1889,Salzburg Collectables,Salzburg,Austria,EMEA,Pipps,Georg,Medium
10109,38,100,"4,433",Shipped,3,2003,Classic Cars,S18_1984,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Rosa,Medium
10122,31,100,"4,101",Shipped,5,2003,Classic Cars,S18_1984,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Medium
10136,36,100,"5,275",Shipped,7,2003,Classic Cars,S18_1984,Alpha Cognac,Toulouse,France,EMEA,Roulet,Annette,Medium
10148,25,100,"4,232",Shipped,9,2003,Classic Cars,S18_1984,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Medium
10161,48,100,"6,145",Shipped,10,2003,Classic Cars,S18_1984,Heintze Collectables,Aaarhus,Denmark,EMEA,Ibsen,Palle,Medium
10171,35,100,"4,680",Shipped,11,2003,Classic Cars,S18_1984,Quebec Home Shopping Network,Montreal,Canada,NA,Fresnisre,Jean,Medium
10181,21,100,"3,286",Shipped,11,2003,Classic Cars,S18_1984,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Veysel,Medium
10192,47,100,"7,421",Shipped,11,2003,Classic Cars,S18_1984,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Large
10204,38,100,"6,433",Shipped,12,2003,Classic Cars,S18_1984,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Medium
10212,41,100,"4,841",Shipped,1,2004,Classic Cars,S18_1984,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10226,24,100,"3,892",Shipped,2,2004,Classic Cars,S18_1984,Collectable Mini Designs Co.,San Diego,USA,NA,Thompson,Valarie,Medium
10240,37,100,"5,526",Shipped,4,2004,Classic Cars,S18_1984,Osaka Souveniers Co.,Osaka,Japan,Japan,Kentary,Mory,Medium
10253,33,100,"4,460",Cancelled,6,2004,Classic Cars,S18_1984,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Devon,Elizabeth,Medium
10266,49,100,"6,203",Shipped,7,2004,Classic Cars,S18_1984,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Medium
10278,29,100,"3,754",Shipped,8,2004,Classic Cars,S18_1984,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Medium
10287,24,100,"3,516",Shipped,8,2004,Classic Cars,S18_1984,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Michael,Medium
10301,47,100,"7,488",Shipped,10,2003,Classic Cars,S18_1984,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Jan,Large
10310,24,100,"3,448",Shipped,10,2004,Classic Cars,S18_1984,"Toms Spezialitten, Ltd",Koln,Germany,EMEA,Pfalzheim,Henriette,Medium
10321,25,100,"3,734",Shipped,11,2004,Classic Cars,S18_1984,FunGiftIdeas.com,New Bedford,USA,NA,Benitez,Violeta,Medium
10331,30,32,974,Shipped,11,2004,Classic Cars,S18_1984,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Rosa,Small
10342,22,100,"3,161",Shipped,11,2004,Classic Cars,S18_1984,"Australian Collectors, Co.",Melbourne,Australia,APAC,Ferguson,Peter,Medium
10356,27,65,"1,747",Shipped,12,2004,Classic Cars,S18_1984,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Daniel,Small
10366,34,100,"4,208",Shipped,1,2005,Classic Cars,S18_1984,Royale Belge,Charleroi,Belgium,EMEA,Cartrain,Pascale,Medium
10377,36,100,"4,353",Shipped,2,2005,Classic Cars,S18_1984,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Karttunen,Matti,Medium
10390,34,43,"1,464",Shipped,3,2005,Classic Cars,S18_1984,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10406,48,100,"7,169",Disputed,4,2005,Classic Cars,S18_1984,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Jytte,Large
10419,34,100,"4,595",Shipped,5,2005,Classic Cars,S18_1984,Salzburg Collectables,Salzburg,Austria,EMEA,Pipps,Georg,Medium
10104,24,100,"3,458",Shipped,1,2003,Classic Cars,S18_2238,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10115,46,100,"7,381",Shipped,4,2003,Classic Cars,S18_2238,Classic Legends Inc.,NYC,USA,NA,Hernandez,Maria,Large
10127,45,100,"7,147",Shipped,6,2003,Classic Cars,S18_2238,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Large
10141,39,100,"5,939",Shipped,8,2003,Classic Cars,S18_2238,Suominen Souveniers,Espoo,Finland,EMEA,Suominen,Kalle,Medium
10151,43,100,"7,111",Shipped,9,2003,Classic Cars,S18_2238,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Koskitalo,Pirkko,Large
10165,29,100,"5,033",Shipped,10,2003,Classic Cars,S18_2238,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Eric,Medium
10176,20,100,"3,668",Shipped,11,2003,Classic Cars,S18_2238,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Moroni,Maurizio,Medium
10184,46,100,"7,381",Shipped,11,2003,Classic Cars,S18_2238,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,Large
10195,27,100,"5,128",Shipped,11,2003,Classic Cars,S18_2238,Mini Classics,White Plains,USA,NA,Frick,Steve,Medium
10207,44,100,"7,060",Shipped,12,2003,Classic Cars,S18_2238,Diecast Collectables,Boston,USA,NA,Franco,Valarie,Large
10219,43,100,"8,449",Shipped,2,2004,Classic Cars,S18_2238,Signal Collectibles Ltd.,Brisbane,USA,NA,Taylor,Sue,Large
10230,49,100,"7,301",Shipped,3,2004,Classic Cars,S18_2238,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Keitel,Roland,Large
10246,40,100,"6,549",Shipped,5,2004,Classic Cars,S18_2238,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10259,30,100,"5,698",Shipped,6,2004,Classic Cars,S18_2238,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Medium
10271,50,100,"9,169",Shipped,7,2004,Classic Cars,S18_2238,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Large
10282,23,100,"3,239",Shipped,8,2004,Classic Cars,S18_2238,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10292,26,100,"4,555",Shipped,9,2004,Classic Cars,S18_2238,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Medium
10305,27,100,"3,934",Shipped,10,2004,Classic Cars,S18_2238,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Marta,Medium
10314,42,100,"5,776",Shipped,10,2004,Classic Cars,S18_2238,Heintze Collectables,Aaarhus,Denmark,EMEA,Ibsen,Palle,Medium
10324,47,100,"7,207",Shipped,11,2004,Classic Cars,S18_2238,Vitachrome Inc.,NYC,USA,NA,Frick,Michael,Large
10336,49,100,"7,461",Shipped,11,2004,Classic Cars,S18_2238,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Marie,Large
10349,38,100,"6,720",Shipped,12,2004,Classic Cars,S18_2238,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Medium
10358,20,100,"2,428",Shipped,12,2004,Classic Cars,S18_2238,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10371,25,100,"2,602",Shipped,1,2005,Classic Cars,S18_2238,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10382,25,88,"2,200",Shipped,2,2005,Classic Cars,S18_2238,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10412,41,100,"6,713",Shipped,5,2005,Classic Cars,S18_2238,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10425,28,100,"5,318",In Process,5,2005,Classic Cars,S18_2238,La Rochelle Gifts,Nantes,France,EMEA,Labrune,Janine,Medium
10100,50,68,"3,390",Shipped,1,2003,Vintage Cars,S18_2248,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Medium
10110,32,50,"1,608",Shipped,3,2003,Vintage Cars,S18_2248,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Small
10124,42,54,"2,263",Shipped,5,2003,Vintage Cars,S18_2248,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Small
10149,24,62,"1,497",Shipped,9,2003,Vintage Cars,S18_2248,Signal Collectibles Ltd.,Brisbane,USA,NA,Taylor,Sue,Small
10162,27,70,"1,880",Shipped,10,2003,Vintage Cars,S18_2248,Corporate Gift Ideas Co.,San Francisco,USA,NA,Brown,Julie,Small
10173,26,58,"1,495",Shipped,11,2003,Vintage Cars,S18_2248,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Giovanni,Small
10182,38,61,"2,324",Shipped,11,2003,Vintage Cars,S18_2248,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10193,42,59,"2,492",Shipped,11,2003,Vintage Cars,S18_2248,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Connery,Sean,Small
10204,23,71,"1,643",Shipped,12,2003,Vintage Cars,S18_2248,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Small
10214,21,63,"1,322",Shipped,1,2004,Vintage Cars,S18_2248,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Sommer,Mart¡n,Small
10227,28,51,"1,424",Shipped,3,2004,Vintage Cars,S18_2248,"Saveley & Henriot, Co.",Lyon,France,EMEA,Saveley,Mary,Small
10241,33,73,"2,397",Shipped,4,2004,Vintage Cars,S18_2248,Mini Caravy,Strasbourg,France,EMEA,Citeaux,Frederique,Small
10280,25,63,"1,574",Shipped,8,2004,Vintage Cars,S18_2248,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Paolo,Small
10288,28,62,"1,729",Shipped,9,2004,Vintage Cars,S18_2248,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Small
10303,46,49,"2,256",Shipped,10,2004,Vintage Cars,S18_2248,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,Small
10312,30,61,"1,835",Shipped,10,2004,Vintage Cars,S18_2248,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10332,38,84,"3,202",Shipped,11,2004,Vintage Cars,S18_2248,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Medium
10344,40,57,"2,276",Shipped,11,2004,Vintage Cars,S18_2248,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Small
10367,45,100,"8,885",Resolved,1,2005,Vintage Cars,S18_2248,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Large
10379,27,49,"1,331",Shipped,2,2005,Vintage Cars,S18_2248,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10407,42,73,"3,051",On Hold,4,2005,Vintage Cars,S18_2248,The Sharp Gifts Warehouse,San Jose,USA,NA,Frick,Sue,Medium
10420,36,64,"2,289",In Process,5,2005,Vintage Cars,S18_2248,Souveniers And Things Co.,Chatswood,Australia,APAC,Huxley,Adrian,Small
10104,29,100,"3,773",Shipped,1,2003,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10114,39,100,"4,164",Shipped,4,2003,Trucks and Buses,S18_2319,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Marie,Medium
10127,45,100,"6,296",Shipped,6,2003,Trucks and Buses,S18_2319,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Medium
10141,47,100,"6,288",Shipped,8,2003,Trucks and Buses,S18_2319,Suominen Souveniers,Espoo,Finland,EMEA,Suominen,Kalle,Medium
10151,49,100,"5,413",Shipped,9,2003,Trucks and Buses,S18_2319,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Koskitalo,Pirkko,Medium
10165,46,100,"5,984",Shipped,10,2003,Trucks and Buses,S18_2319,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Eric,Medium
10175,48,100,"5,891",Shipped,11,2003,Trucks and Buses,S18_2319,"Stylish Desk Decors, Co.",London,UK,EMEA,Brown,Ann,Medium
10184,46,100,"5,984",Shipped,11,2003,Trucks and Buses,S18_2319,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,Medium
10195,35,100,"3,608",Shipped,11,2003,Trucks and Buses,S18_2319,Mini Classics,White Plains,USA,NA,Frick,Steve,Medium
10207,43,100,"5,753",Shipped,12,2003,Trucks and Buses,S18_2319,Diecast Collectables,Boston,USA,NA,Franco,Valarie,Medium
10229,26,100,"3,765",Shipped,3,2004,Trucks and Buses,S18_2319,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10246,22,98,"2,160",Shipped,5,2004,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10259,34,99,"3,380",Shipped,6,2004,Trucks and Buses,S18_2319,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Medium
10271,50,100,"5,094",Shipped,7,2004,Trucks and Buses,S18_2319,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10281,48,100,"5,773",Shipped,8,2004,Trucks and Buses,S18_2319,Diecast Classics Inc.,Allentown,USA,NA,Yu,Kyung,Medium
10292,41,100,"4,529",Shipped,9,2004,Trucks and Buses,S18_2319,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,Medium
10305,36,100,"4,816",Shipped,10,2004,Trucks and Buses,S18_2319,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Marta,Medium
10313,29,100,"3,417",Shipped,10,2004,Trucks and Buses,S18_2319,Canadian Gift Exchange Network,Vancouver,Canada,NA,Tannamuri,Yoshi,Medium
10324,33,37,"1,237",Shipped,11,2004,Trucks and Buses,S18_2319,Vitachrome Inc.,NYC,USA,NA,Frick,Michael,Small
10334,46,100,"5,815",On Hold,11,2004,Trucks and Buses,S18_2319,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Berglund,Christina,Medium
10349,38,100,"5,223",Shipped,12,2004,Trucks and Buses,S18_2319,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Medium
10358,20,36,728,Shipped,12,2004,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Small
10370,22,100,"3,949",Shipped,1,2005,Trucks and Buses,S18_2319,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,O'Hara,Anna,Medium
10383,27,100,"3,844",Shipped,2,2005,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10412,56,98,"5,498",Shipped,5,2005,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10425,38,99,"3,778",In Process,5,2005,Trucks and Buses,S18_2319,La Rochelle Gifts,Nantes,France,EMEA,Labrune,Janine,Medium
10101,25,100,"3,782",Shipped,1,2003,Vintage Cars,S18_2325,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Keitel,Roland,Medium
10110,33,100,"3,860",Shipped,3,2003,Vintage Cars,S18_2325,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Medium
10124,42,100,"4,432",Shipped,5,2003,Vintage Cars,S18_2325,Signal Gift Stores,Las Vegas,USA,NA,King,Sue,Medium
10149,33,100,"4,950",Shipped,9,2003,Vintage Cars,S18_2325,Signal Collectibles Ltd.,Brisbane,USA,NA,Taylor,Sue,Medium
10162,38,100,"4,300",Shipped,10,2003,Vintage Cars,S18_2325,Corporate Gift Ideas Co.,San Francisco,USA,NA,Brown,Julie,Medium
10173,31,100,"4,493",Shipped,11,2003,Vintage Cars,S18_2325,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Giovanni,Medium
10182,20,100,"2,212",Shipped,11,2003,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Small
10193,44,100,"4,643",Shipped,11,2003,Vintage Cars,S18_2325,"Australian Collectables, Ltd",Glen Waverly,Australia,APAC,Connery,Sean,Medium
10204,26,100,"3,206",Shipped,12,2003,Vintage Cars,S18_2325,Muscle Machine Inc,NYC,USA,NA,Young,Jeff,Medium
10214,27,100,"3,604",Shipped,1,2004,Vintage Cars,S18_2325,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Sommer,Mart¡n,Medium
10227,46,100,"7,018",Shipped,3,2004,Vintage Cars,S18_2325,"Saveley & Henriot, Co.",Lyon,France,EMEA,Saveley,Mary,Large
10243,47,100,"6,154",Shipped,4,2004,Vintage Cars,S18_2325,Diecast Collectables,Boston,USA,NA,Franco,Valarie,Medium
10280,37,100,"4,751",Shipped,8,2004,Vintage Cars,S18_2325,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Paolo,Medium
10288,31,100,"3,823",Shipped,9,2004,Vintage Cars,S18_2325,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Medium
10304,24,100,"2,441",Shipped,10,2004,Vintage Cars,S18_2325,Auto Assoc. & Cie.,Versailles,France,EMEA,Tonini,Daniel,Small
10312,31,100,"4,729",Shipped,10,2004,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10322,50,100,"12,537",Shipped,11,2004,Vintage Cars,S18_2325,Online Diecast Creations Co.,Nashua,USA,NA,Young,Valarie,Large
10332,35,65,"2,264",Shipped,11,2004,Vintage Cars,S18_2325,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Victoria,Small
10344,30,100,"3,928",Shipped,11,2004,Vintage Cars,S18_2325,Marseille Mini Autos,Marseille,France,EMEA,Lebihan,Laurence,Medium
10356,29,100,"3,630",Shipped,12,2004,Vintage Cars,S18_2325,Lyon Souveniers,Paris,France,EMEA,Da Cunha,Daniel,Medium
10367,27,100,"4,196",Resolved,1,2005,Vintage Cars,S18_2325,Toys4GrownUps.com,Pasadena,USA,NA,Young,Julie,Medium
10380,40,100,"4,932",Shipped,2,2005,Vintage Cars,S18_2325,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Diego,Medium
10390,31,99,"3,069",Shipped,3,2005,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Valarie,Medium
10409,6,100,786,Shipped,4,2005,Vintage Cars,S18_2325,Handji Gifts& Co,Singapore,Singapore,APAC,Victorino,Wendy,Small
10420,45,100,"4,977",In Process,5,2005,Vintage Cars,S18_2325,Souveniers And Things Co.,Chatswood,Australia,APAC,Huxley,Adrian,Medium
